name,fmin,fmax,kmean,kvar,betagauge000,betagauge001,betagauge002,betagauge003,betagauge004,betagauge005,betagauge006,betagauge007,betagauge008,betagauge009,betagauge010,betagauge011,betagauge012,betagauge013,betagauge014,betagauge015,betagauge016,betagauge017,betagauge018,betagauge019,betagauge020,betagauge021,betagauge022,betagauge023,betagauge024,betagauge025,betagauge026,betagauge027,betagauge028,betagauge029,betagauge030,betagauge031,betagauge032,betagauge033,betagauge034,betagauge035,betagauge036,betagauge037,betagauge038,betagauge039,betagauge040,betagauge041,betagauge042,betagauge043,betagauge044,betagauge045,betagauge046,betagauge047,betagauge048,betagauge049,betagauge050,betagauge051,betagauge052,betagauge053,betagauge054,betagauge055,betagauge056,betagauge057,betagauge058,betagauge059,betagauge060,betagauge061,betagauge062,betagauge063,betagauge064,betagauge065,betagauge066,betagauge067,betagauge068,betagauge069,betagauge070,betagauge071,betagauge072,betagauge073,betagauge074,betagauge075,betagauge076,betagauge077,betagauge078,betagauge079,betagauge080,betagauge081,betagauge082,betagauge083,betagauge084,betagauge085,betagauge086,betagauge087,betagauge088,betagauge089,betagauge090,betagauge091,betagauge092,betagauge093,betagauge094,betagauge095,betagauge096,betagauge097,betagauge098,betagauge099
00000082,0.0870981,0.999995,0.97633,0.00985299,0.0896921,0.0910666,0.0918887,0.0924826,0.0929506,0.0933388,0.0936717,0.0939641,0.0942255,0.0944625,0.0946798,0.0948808,0.0950681,0.0952438,0.0954096,0.0955667,0.0957163,0.0958592,0.0959962,0.0961279,0.0962549,0.0963777,0.0964966,0.0966121,0.0967244,0.0968339,0.0969407,0.0970452,0.0971474,0.0972477,0.0973462,0.0974429,0.0975382,0.097632,0.0977246,0.0978161,0.0979064,0.0979958,0.0980844,0.0981722,0.0982593,0.0983458,0.0984318,0.0985173,0.0986024,0.0986873,0.0987719,0.0988563,0.0989406,0.0990249,0.0991093,0.0991937,0.0992783,0.0993631,0.0994482,0.0995338,0.0996197,0.0997062,0.0997933,0.099881,0.0999695,0.100059,0.100149,0.100241,0.100333,0.100427,0.100522,0.100618,0.100717,0.100817,0.100919,0.101023,0.101129,0.101238,0.10135,0.101465,0.101583,0.101705,0.10183,0.101961,0.102096,0.102237,0.102384,0.102539,0.102701,0.102873,0.103055,0.103249,0.103458,0.103685,0.103932,0.104206,0.104513,0.104863,0.105273,0.10577,0.106403,0.107285,0.108777,1
00000083,0.964927,0.99652,0.906636,0.0184245,0.0876692,0.0905159,0.0922409,0.0934972,0.0944934,0.0953235,0.0960383,0.0966683,0.0972332,0.0977467,0.0982185,0.0986559,0.0990644,0.0994483,0.0998111,0.100155,0.100484,0.100798,0.101099,0.101389,0.10167,0.101941,0.102204,0.102459,0.102708,0.10295,0.103188,0.103419,0.103647,0.10387,0.104089,0.104304,0.104517,0.104726,0.104933,0.105137,0.105339,0.105539,0.105737,0.105934,0.106129,0.106323,0.106515,0.106707,0.106898,0.107089,0.107279,0.107469,0.107658,0.107848,0.108038,0.108228,0.108418,0.108609,0.108801,0.108994,0.109188,0.109383,0.109579,0.109778,0.109977,0.110179,0.110383,0.11059,0.110799,0.111011,0.111226,0.111445,0.111667,0.111894,0.112125,0.11236,0.112602,0.112848,0.113102,0.113362,0.11363,0.113906,0.114191,0.114487,0.114794,0.115114,0.115448,0.115799,0.116167,0.116556,0.11697,0.117412,0.117886,0.1184,0.118962,0.119583,0.12028,0.121075,0.122005,0.123131,0.124566,0.126565,0.129937,1
00000084,0.958624,0.995681,0.796712,0.0156533,0.0525432,0.0560016,0.0581499,0.0597392,0.0610139,0.062086,0.0630162,0.0638413,0.0645854,0.0652652,0.0658926,0.0664767,0.0670242,0.0675405,0.0680299,0.068496,0.0689415,0.0693688,0.06978,0.0701769,0.0705608,0.0709331,0.0712949,0.0716471,0.0719908,0.0723265,0.0726551,0.0729772,0.0732933,0.0736039,0.0739096,0.0742107,0.0745077,0.0748009,0.0750907,0.0753774,0.0756614,0.0759428,0.076222,0.0764993,0.0767749,0.0770489,0.0773218,0.0775936,0.0778646,0.078135,0.0784051,0.0786749,0.0789449,0.079215,0.0794856,0.0797569,0.080029,0.0803022,0.0805767,0.0808527,0.0811305,0.0814103,0.0816922,0.0819767,0.082264,0.0825542,0.0828479,0.0831451,0.0834464,0.0837521,0.0840624,0.084378,0.0846991,0.0850264,0.0853603,0.0857014,0.0860505,0.0864081,0.086775,0.0871523,0.0875407,0.0879416,0.0883561,0.0887857,0.089232,0.0896971,0.090183,0.0906927,0.0912291,0.0917961,0.0923984,0.0930418,0.0937336,0.0944831,0.0953026,0.0962089,0.0972252,0.0983857,0.0997433,0.101386,0.10348,0.106396,0.111311,1
00000085,0.912567,0.994287,0.941607,0.00567678,0.0523331,0.055537,0.0575205,0.0589847,0.0601574,0.0611423,0.061996,0.0627526,0.0634345,0.0640569,0.0646311,0.0651653,0.0656658,0.0661376,0.0665846,0.06701,0.0674166,0.0678065,0.0681815,0.0685433,0.0688932,0.0692324,0.069562,0.0698828,0.0701957,0.0705013,0.0708003,0.0710933,0.0713809,0.0716634,0.0719413,0.0722151,0.072485,0.0727515,0.0730148,0.0732753,0.0735332,0.0737889,0.0740424,0.0742941,0.0745443,0.0747931,0.0750407,0.0752873,0.0755332,0.0757786,0.0760235,0.0762683,0.0765131,0.0767581,0.0770034,0.0772494,0.0774961,0.0777437,0.0779925,0.0782427,0.0784944,0.0787478,0.0790033,0.079261,0.0795212,0.0797842,0.0800501,0.0803193,0.0805922,0.0808689,0.08115,0.0814356,0.0817264,0.0820227,0.0823249,0.0826337,0.0829496,0.0832732,0.0836054,0.0839467,0.0842983,0.084661,0.0850361,0.0854247,0.0858286,0.0862493,0.086689,0.08715,0.0876353,0.0881483,0.0886931,0.0892752,0.0899009,0.0905789,0.0913203,0.0921402,0.0930596,0.0941095,0.0953378,0.0968245,0.0987195,0.101359,0.10581,1
00000086,0.222469,0.999203,0.991265,0.00159391,0.0525432,0.0560016,0.0581499,0.0597392,0.0610139,0.062086,0.0630162,0.0638413,0.0645854,0.0652652,0.0658926,0.0664767,0.0670242,0.0675405,0.0680299,0.068496,0.0689415,0.0693688,0.06978,0.0701769,0.0705608,0.0709331,0.0712949,0.0716471,0.0719908,0.0723265,0.0726551,0.0729772,0.0732933,0.0736039,0.0739096,0.0742107,0.0745077,0.0748009,0.0750907,0.0753774,0.0756614,0.0759428,0.076222,0.0764993,0.0767749,0.0770489,0.0773218,0.0775936,0.0778646,0.078135,0.0784051,0.0786749,0.0789449,0.079215,0.0794856,0.0797569,0.080029,0.0803022,0.0805767,0.0808527,0.0811305,0.0814103,0.0816922,0.0819767,0.082264,0.0825542,0.0828479,0.0831451,0.0834464,0.0837521,0.0840624,0.084378,0.0846991,0.0850264,0.0853603,0.0857014,0.0860505,0.0864081,0.086775,0.0871523,0.0875407,0.0879416,0.0883561,0.0887857,0.089232,0.0896971,0.090183,0.0906927,0.0912291,0.0917961,0.0923984,0.0930418,0.0937336,0.0944831,0.0953026,0.0962089,0.0972252,0.0983857,0.0997433,0.101386,0.10348,0.106396,0.111311,1
00000087,0.987961,0.991096,0.92646,0.00418002,0.0892751,0.0909942,0.0920256,0.092772,0.0933611,0.0938502,0.0942701,0.0946392,0.0949694,0.0952689,0.0955437,0.0957979,0.0960351,0.0962576,0.0964676,0.0966667,0.0968563,0.0970375,0.0972113,0.0973784,0.0975396,0.0976954,0.0978464,0.0979931,0.0981357,0.0982748,0.0984106,0.0985433,0.0986734,0.0988009,0.0989261,0.0990492,0.0991704,0.0992898,0.0994076,0.099524,0.099639,0.0997528,0.0998656,0.0999774,0.100088,0.100199,0.100308,0.100417,0.100525,0.100634,0.100741,0.100849,0.100957,0.101064,0.101172,0.101279,0.101387,0.101495,0.101604,0.101713,0.101823,0.101933,0.102044,0.102156,0.102269,0.102383,0.102498,0.102615,0.102733,0.102852,0.102974,0.103097,0.103223,0.10335,0.103481,0.103613,0.103749,0.103889,0.104031,0.104178,0.104329,0.104484,0.104645,0.104812,0.104985,0.105165,0.105353,0.10555,0.105757,0.105976,0.106209,0.106458,0.106725,0.107014,0.10733,0.10768,0.108072,0.10852,0.109044,0.109678,0.110486,0.111614,0.113518,1
00000088,3.3e-008,0.999281,0.966007,0.00793866,0.0525432,0.0560016,0.0581499,0.0597392,0.0610139,0.062086,0.0630162,0.0638413,0.0645854,0.0652652,0.0658926,0.0664767,0.0670242,0.0675405,0.0680299,0.068496,0.0689415,0.0693688,0.06978,0.0701769,0.0705608,0.0709331,0.0712949,0.0716471,0.0719908,0.0723265,0.0726551,0.0729772,0.0732933,0.0736039,0.0739096,0.0742107,0.0745077,0.0748009,0.0750907,0.0753774,0.0756614,0.0759428,0.076222,0.0764993,0.0767749,0.0770489,0.0773218,0.0775936,0.0778646,0.078135,0.0784051,0.0786749,0.0789449,0.079215,0.0794856,0.0797569,0.080029,0.0803022,0.0805767,0.0808527,0.0811305,0.0814103,0.0816922,0.0819767,0.082264,0.0825542,0.0828479,0.0831451,0.0834464,0.0837521,0.0840624,0.084378,0.0846991,0.0850264,0.0853603,0.0857014,0.0860505,0.0864081,0.086775,0.0871523,0.0875407,0.0879416,0.0883561,0.0887857,0.089232,0.0896971,0.090183,0.0906927,0.0912291,0.0917961,0.0923984,0.0930418,0.0937336,0.0944831,0.0953026,0.0962089,0.0972252,0.0983857,0.0997433,0.101386,0.10348,0.106396,0.111311,1
00000089,6e-010,0.999891,0.949265,0.0249977,0.0852132,0.0883766,0.0903004,0.0917045,0.0928196,0.0937501,0.0945522,0.0952597,0.0958947,0.0964723,0.0970034,0.0974959,0.0979562,0.098389,0.0987981,0.0991866,0.0995571,0.0999118,0.100252,0.10058,0.100897,0.101203,0.101501,0.10179,0.102071,0.102346,0.102614,0.102877,0.103134,0.103387,0.103635,0.103879,0.10412,0.104357,0.104592,0.104823,0.105052,0.105279,0.105504,0.105727,0.105948,0.106168,0.106387,0.106605,0.106822,0.107038,0.107254,0.10747,0.107685,0.107901,0.108116,0.108333,0.108549,0.108766,0.108984,0.109204,0.109424,0.109646,0.109869,0.110095,0.110322,0.110552,0.110784,0.111019,0.111257,0.111498,0.111743,0.111992,0.112245,0.112503,0.112766,0.113034,0.113309,0.11359,0.113878,0.114174,0.114479,0.114794,0.115119,0.115456,0.115806,0.11617,0.116551,0.11695,0.117369,0.117813,0.118284,0.118787,0.119328,0.119913,0.120553,0.121261,0.122054,0.12296,0.12402,0.125302,0.126936,0.129211,0.13305,1
00000090,0,0.999902,0.698045,0.209087,8.02125e-044,1.84428e-037,9.72639e-034,4.26029e-031,4.77317e-029,2.25763e-027,5.88917e-026,9.93789e-025,1.20245e-023,1.11913e-022,8.42385e-022,5.32133e-021,2.90146e-020,1.39568e-019,6.02628e-019,2.36848e-018,8.57048e-018,2.88247e-017,9.0822e-017,2.69895e-016,7.6078e-016,2.04421e-015,5.25829e-015,1.29967e-014,3.0968e-014,7.13397e-014,1.59295e-013,3.45549e-013,7.29699e-013,1.50279e-012,3.02334e-012,5.95062e-012,1.14739e-011,2.17007e-011,4.03027e-011,7.35775e-011,1.32165e-010,2.33792e-010,4.07599e-010,7.00889e-010,1.18954e-009,1.99388e-009,3.3027e-009,5.40915e-009,8.76407e-009,1.40543e-008,2.23168e-008,3.51047e-008,5.47242e-008,8.45742e-008,1.29627e-007,1.97104e-007,2.97425e-007,4.45522e-007,6.62667e-007,9.78976e-007,1.43685e-006,2.09564e-006,3.03801e-006,4.37852e-006,6.2751e-006,8.94453e-006,1.2683e-005,1.78936e-005,2.51222e-005,3.51059e-005,4.88358e-005,6.76395e-005,9.32903e-005,0.000128148,0.000175345,0.000239025,0.000324656,0.000439436,0.000592821,0.000797199,0.00106878,0.00142872,0.00190462,0.00253242,0.00335892,0.00444494,0.00586964,0.00773598,0.010178,0.0133707,0.0175425,0.0229931,0.0301175,0.039439,0.0516568,0.0677158,0.0889123,0.117062,0.154787,0.206045,0.277252,0.380156,0.542409,1
00000091,0.202769,0.999156,0.995467,0.00107236,0.0525432,0.0560016,0.0581499,0.0597392,0.0610139,0.062086,0.0630162,0.0638413,0.0645854,0.0652652,0.0658926,0.0664767,0.0670242,0.0675405,0.0680299,0.068496,0.0689415,0.0693688,0.06978,0.0701769,0.0705608,0.0709331,0.0712949,0.0716471,0.0719908,0.0723265,0.0726551,0.0729772,0.0732933,0.0736039,0.0739096,0.0742107,0.0745077,0.0748009,0.0750907,0.0753774,0.0756614,0.0759428,0.076222,0.0764993,0.0767749,0.0770489,0.0773218,0.0775936,0.0778646,0.078135,0.0784051,0.0786749,0.0789449,0.079215,0.0794856,0.0797569,0.080029,0.0803022,0.0805767,0.0808527,0.0811305,0.0814103,0.0816922,0.0819767,0.082264,0.0825542,0.0828479,0.0831451,0.0834464,0.0837521,0.0840624,0.084378,0.0846991,0.0850264,0.0853603,0.0857014,0.0860505,0.0864081,0.086775,0.0871523,0.0875407,0.0879416,0.0883561,0.0887857,0.089232,0.0896971,0.090183,0.0906927,0.0912291,0.0917961,0.0923984,0.0930418,0.0937336,0.0944831,0.0953026,0.0962089,0.0972252,0.0983857,0.0997433,0.101386,0.10348,0.106396,0.111311,1
00000092,0.643755,0.999444,0.991819,0.00125593,0.0523331,0.055537,0.0575205,0.0589847,0.0601574,0.0611423,0.061996,0.0627526,0.0634345,0.0640569,0.0646311,0.0651653,0.0656658,0.0661376,0.0665846,0.06701,0.0674166,0.0678065,0.0681815,0.0685433,0.0688932,0.0692324,0.069562,0.0698828,0.0701957,0.0705013,0.0708003,0.0710933,0.0713809,0.0716634,0.0719413,0.0722151,0.072485,0.0727515,0.0730148,0.0732753,0.0735332,0.0737889,0.0740424,0.0742941,0.0745443,0.0747931,0.0750407,0.0752873,0.0755332,0.0757786,0.0760235,0.0762683,0.0765131,0.0767581,0.0770034,0.0772494,0.0774961,0.0777437,0.0779925,0.0782427,0.0784944,0.0787478,0.0790033,0.079261,0.0795212,0.0797842,0.0800501,0.0803193,0.0805922,0.0808689,0.08115,0.0814356,0.0817264,0.0820227,0.0823249,0.0826337,0.0829496,0.0832732,0.0836054,0.0839467,0.0842983,0.084661,0.0850361,0.0854247,0.0858286,0.0862493,0.086689,0.08715,0.0876353,0.0881483,0.0886931,0.0892752,0.0899009,0.0905789,0.0913203,0.0921402,0.0930596,0.0941095,0.0953378,0.0968245,0.0987195,0.101359,0.10581,1
00000093,0.586596,0.999964,0.954778,0.0135116,0.0451114,0.050056,0.0532251,0.0556163,0.0575625,0.0592183,0.0606687,0.0619659,0.0631442,0.0642274,0.0652329,0.0661738,0.0670599,0.0678992,0.068698,0.0694615,0.0701939,0.0708988,0.0715793,0.0722378,0.0728767,0.0734979,0.0741031,0.0746938,0.0752713,0.0758368,0.0763915,0.0769362,0.0774719,0.0779994,0.0785193,0.0790324,0.0795394,0.0800407,0.080537,0.0810288,0.0815165,0.0820006,0.0824816,0.0829598,0.0834358,0.0839097,0.0843822,0.0848534,0.0853238,0.0857938,0.0862636,0.0867336,0.0872042,0.0876758,0.0881485,0.0886229,0.0890993,0.089578,0.0900594,0.090544,0.091032,0.0915239,0.0920202,0.0925212,0.0930275,0.0935396,0.094058,0.0945832,0.0951158,0.0956565,0.096206,0.096765,0.0973343,0.0979148,0.0985075,0.0991133,0.0997334,0.100369,0.101022,0.101693,0.102385,0.103099,0.103838,0.104604,0.1054,0.106229,0.107097,0.108007,0.108964,0.109977,0.111053,0.112203,0.113439,0.114779,0.116243,0.117863,0.119678,0.121751,0.124174,0.127105,0.130836,0.136022,0.14474,1
00000094,0.869115,0.995364,0.969985,0.00381455,0.087185,0.0896888,0.0912018,0.0923017,0.0931727,0.0938978,0.0945216,0.0950709,0.0955632,0.0960105,0.0964212,0.0968018,0.0971571,0.0974909,0.0978062,0.0981053,0.0983905,0.0986632,0.0989248,0.0991767,0.0994198,0.0996549,0.0998829,0.100104,0.10032,0.10053,0.100736,0.100937,0.101134,0.101327,0.101516,0.101703,0.101887,0.102068,0.102247,0.102424,0.102598,0.102771,0.102943,0.103113,0.103281,0.103449,0.103616,0.103781,0.103947,0.104111,0.104276,0.10444,0.104603,0.104767,0.104931,0.105095,0.10526,0.105425,0.105591,0.105757,0.105925,0.106093,0.106263,0.106434,0.106606,0.106781,0.106957,0.107135,0.107315,0.107498,0.107684,0.107873,0.108064,0.10826,0.108459,0.108663,0.108871,0.109084,0.109302,0.109526,0.109757,0.109996,0.110242,0.110497,0.110762,0.111038,0.111326,0.111628,0.111946,0.112281,0.112638,0.113019,0.113428,0.113871,0.114356,0.114892,0.115492,0.116178,0.116981,0.117952,0.11919,0.120915,0.123826,1
00000095,0.143683,0.995595,0.991867,0.0011412,0.0523331,0.055537,0.0575205,0.0589847,0.0601574,0.0611423,0.061996,0.0627526,0.0634345,0.0640569,0.0646311,0.0651653,0.0656658,0.0661376,0.0665846,0.06701,0.0674166,0.0678065,0.0681815,0.0685433,0.0688932,0.0692324,0.069562,0.0698828,0.0701957,0.0705013,0.0708003,0.0710933,0.0713809,0.0716634,0.0719413,0.0722151,0.072485,0.0727515,0.0730148,0.0732753,0.0735332,0.0737889,0.0740424,0.0742941,0.0745443,0.0747931,0.0750407,0.0752873,0.0755332,0.0757786,0.0760235,0.0762683,0.0765131,0.0767581,0.0770034,0.0772494,0.0774961,0.0777437,0.0779925,0.0782427,0.0784944,0.0787478,0.0790033,0.079261,0.0795212,0.0797842,0.0800501,0.0803193,0.0805922,0.0808689,0.08115,0.0814356,0.0817264,0.0820227,0.0823249,0.0826337,0.0829496,0.0832732,0.0836054,0.0839467,0.0842983,0.084661,0.0850361,0.0854247,0.0858286,0.0862493,0.086689,0.08715,0.0876353,0.0881483,0.0886931,0.0892752,0.0899009,0.0905789,0.0913203,0.0921402,0.0930596,0.0941095,0.0953378,0.0968245,0.0987195,0.101359,0.10581,1
00000096,0.735705,0.997932,0.987992,0.00126987,0.0525432,0.0560016,0.0581499,0.0597392,0.0610139,0.062086,0.0630162,0.0638413,0.0645854,0.0652652,0.0658926,0.0664767,0.0670242,0.0675405,0.0680299,0.068496,0.0689415,0.0693688,0.06978,0.0701769,0.0705608,0.0709331,0.0712949,0.0716471,0.0719908,0.0723265,0.0726551,0.0729772,0.0732933,0.0736039,0.0739096,0.0742107,0.0745077,0.0748009,0.0750907,0.0753774,0.0756614,0.0759428,0.076222,0.0764993,0.0767749,0.0770489,0.0773218,0.0775936,0.0778646,0.078135,0.0784051,0.0786749,0.0789449,0.079215,0.0794856,0.0797569,0.080029,0.0803022,0.0805767,0.0808527,0.0811305,0.0814103,0.0816922,0.0819767,0.082264,0.0825542,0.0828479,0.0831451,0.0834464,0.0837521,0.0840624,0.084378,0.0846991,0.0850264,0.0853603,0.0857014,0.0860505,0.0864081,0.086775,0.0871523,0.0875407,0.0879416,0.0883561,0.0887857,0.089232,0.0896971,0.090183,0.0906927,0.0912291,0.0917961,0.0923984,0.0930418,0.0937336,0.0944831,0.0953026,0.0962089,0.0972252,0.0983857,0.0997433,0.101386,0.10348,0.106396,0.111311,1
00000097,0.873865,0.99963,0.96327,0.00454078,0.087185,0.0896888,0.0912018,0.0923017,0.0931727,0.0938978,0.0945216,0.0950709,0.0955632,0.0960105,0.0964212,0.0968018,0.0971571,0.0974909,0.0978062,0.0981053,0.0983905,0.0986632,0.0989248,0.0991767,0.0994198,0.0996549,0.0998829,0.100104,0.10032,0.10053,0.100736,0.100937,0.101134,0.101327,0.101516,0.101703,0.101887,0.102068,0.102247,0.102424,0.102598,0.102771,0.102943,0.103113,0.103281,0.103449,0.103616,0.103781,0.103947,0.104111,0.104276,0.10444,0.104603,0.104767,0.104931,0.105095,0.10526,0.105425,0.105591,0.105757,0.105925,0.106093,0.106263,0.106434,0.106606,0.106781,0.106957,0.107135,0.107315,0.107498,0.107684,0.107873,0.108064,0.10826,0.108459,0.108663,0.108871,0.109084,0.109302,0.109526,0.109757,0.109996,0.110242,0.110497,0.110762,0.111038,0.111326,0.111628,0.111946,0.112281,0.112638,0.113019,0.113428,0.113871,0.114356,0.114892,0.115492,0.116178,0.116981,0.117952,0.11919,0.120915,0.123826,1
00000098,0.600296,0.994314,0.987371,0.00217628,0.0872455,0.0903651,0.0922601,0.0936424,0.0947397,0.095655,0.0964437,0.0971392,0.0977633,0.0983308,0.0988526,0.0993364,0.0997884,0.100213,0.100615,0.100997,0.10136,0.101708,0.102042,0.102364,0.102675,0.102976,0.103267,0.103551,0.103827,0.104096,0.104359,0.104617,0.104869,0.105117,0.105361,0.1056,0.105836,0.106069,0.106298,0.106525,0.10675,0.106972,0.107193,0.107411,0.107628,0.107844,0.108058,0.108272,0.108484,0.108696,0.108908,0.109119,0.10933,0.109541,0.109752,0.109964,0.110176,0.110389,0.110603,0.110817,0.111033,0.11125,0.111469,0.11169,0.111913,0.112138,0.112365,0.112595,0.112828,0.113064,0.113304,0.113548,0.113795,0.114048,0.114305,0.114568,0.114837,0.115112,0.115394,0.115684,0.115983,0.116291,0.116609,0.116939,0.117281,0.117638,0.11801,0.118401,0.118812,0.119246,0.119707,0.120199,0.120728,0.121301,0.121928,0.122621,0.123397,0.124284,0.125321,0.126576,0.128175,0.130402,0.134159,1
00000099,0.684807,0.991602,0.991028,0.00153715,0.0852132,0.0883766,0.0903004,0.0917045,0.0928196,0.0937501,0.0945522,0.0952597,0.0958947,0.0964723,0.0970034,0.0974959,0.0979562,0.098389,0.0987981,0.0991866,0.0995571,0.0999118,0.100252,0.10058,0.100897,0.101203,0.101501,0.10179,0.102071,0.102346,0.102614,0.102877,0.103134,0.103387,0.103635,0.103879,0.10412,0.104357,0.104592,0.104823,0.105052,0.105279,0.105504,0.105727,0.105948,0.106168,0.106387,0.106605,0.106822,0.107038,0.107254,0.10747,0.107685,0.107901,0.108116,0.108333,0.108549,0.108766,0.108984,0.109204,0.109424,0.109646,0.109869,0.110095,0.110322,0.110552,0.110784,0.111019,0.111257,0.111498,0.111743,0.111992,0.112245,0.112503,0.112766,0.113034,0.113309,0.11359,0.113878,0.114174,0.114479,0.114794,0.115119,0.115456,0.115806,0.11617,0.116551,0.11695,0.117369,0.117813,0.118284,0.118787,0.119328,0.119913,0.120553,0.121261,0.122054,0.12296,0.12402,0.125302,0.126936,0.129211,0.13305,1
